Metodo,sizes,nroTermIndpte,tiempo
C,2400,233,2.02931e+08
C,2400,233,1.92291e+08
C,2400,233,2.38409e+08
C,2400,233,2.37936e+08
C,2400,233,1.96832e+08
C,2400,233,2.39685e+08
C,2400,233,2.21251e+08
C,2400,233,1.92405e+08
G,2400,234,3.15135e+10
G,2400,234,3.14802e+10
G,2400,234,3.15658e+10
G,2400,234,3.87096e+10
G,2400,234,3.85881e+10
G,2400,234,3.84545e+10
G,2400,234,3.86275e+10
G,2400,234,3.18647e+10
G,2400,234,2.62665e+10
G,2400,234,3.86728e+10
C,2400,234,2.26901e+08
C,2400,234,2.12071e+08
C,2400,234,2.36665e+08
C,2400,234,2.22562e+08
C,2400,234,1.93749e+08
C,2400,234,2.35353e+08
C,2400,234,2.18105e+08
C,2400,234,1.90214e+08
C,2400,234,2.15955e+08
C,2400,234,2.18581e+08
G,2400,235,3.18349e+10
G,2400,235,3.08402e+10
G,2400,235,3.29522e+10
G,2400,235,3.32692e+10
G,2400,235,3.9682e+10
G,2400,235,3.11334e+10
G,2400,235,3.8404e+10
G,2400,235,3.05888e+10
G,2400,235,3.16213e+10
G,2400,235,3.85162e+10
C,2400,235,1.90803e+08
C,2400,235,1.85559e+08
C,2400,235,1.71994e+08
C,2400,235,1.85016e+08
C,2400,235,1.78542e+08
C,2400,235,1.71051e+08
C,2400,235,1.92661e+08
C,2400,235,1.70019e+08
C,2400,235,1.92766e+08
C,2400,235,1.91229e+08
G,2400,236,2.52408e+10
G,2400,236,3.17099e+10
G,2400,236,2.58936e+10
G,2400,236,2.7754e+10
G,2400,236,2.63422e+10
G,2400,236,2.63417e+10
G,2400,236,3.31384e+10
G,2400,236,2.6405e+10
G,2400,236,2.70351e+10
G,2400,236,3.37577e+10
C,2400,236,2.19297e+08
C,2400,236,3.09192e+08
C,2400,236,1.96355e+08
C,2400,236,2.08793e+08
C,2400,236,1.78447e+08
C,2400,236,2.05132e+08
C,2400,236,2.25234e+08
C,2400,236,2.04911e+08
C,2400,236,1.74881e+08
C,2400,236,2.19074e+08
G,2400,237,2.62908e+10
G,2400,237,2.48278e+10
G,2400,237,2.47911e+10
G,2400,237,2.49002e+10
G,2400,237,2.47612e+10
G,2400,237,2.5089e+10
G,2400,237,2.57789e+10
G,2400,237,3.17576e+10
G,2400,237,2.57935e+10
G,2400,237,2.58626e+10
C,2400,237,1.51923e+08
C,2400,237,1.78893e+08
C,2400,237,1.50232e+08
C,2400,237,1.44232e+08
C,2400,237,1.46989e+08
C,2400,237,1.87373e+08
C,2400,237,1.42636e+08
C,2400,237,1.96073e+08
C,2400,237,1.80175e+08
C,2400,237,1.80214e+08
G,2400,238,2.59317e+10
G,2400,238,2.69764e+10
G,2400,238,2.77772e+10
G,2400,238,2.76534e+10
G,2400,238,2.75142e+10
G,2400,238,2.61172e+10
G,2400,238,2.62371e+10
G,2400,238,2.49298e+10
G,2400,238,2.49138e+10
G,2400,238,2.71474e+10
C,2400,238,1.715e+08
C,2400,238,1.88262e+08
C,2400,238,1.65807e+08
C,2400,238,2.02953e+08
C,2400,238,1.95658e+08
C,2400,238,1.61805e+08
C,2400,238,1.9306e+08
C,2400,238,1.67515e+08
C,2400,238,1.43596e+08
C,2400,238,2.08044e+08
G,2400,239,2.77901e+10
G,2400,239,2.89861e+10
G,2400,239,2.82942e+10
G,2400,239,2.62403e+10
G,2400,239,2.63627e+10
G,2400,239,2.57173e+10
G,2400,239,2.67291e+10
G,2400,239,2.77969e+10
G,2400,239,2.66383e+10
G,2400,239,2.77318e+10
C,2400,239,1.63697e+08
C,2400,239,2.33648e+08
C,2400,239,2.16127e+08
C,2400,239,1.54947e+08
C,2400,239,2.14308e+08
C,2400,239,1.54773e+08
C,2400,239,1.49527e+08
C,2400,239,1.94716e+08
C,2400,239,1.3886e+08
C,2400,239,1.99113e+08
G,2500,240,2.44309e+10
G,2500,240,2.43399e+10
G,2500,240,2.19526e+10
G,2500,240,2.38902e+10
G,2500,240,2.46918e+10
G,2500,240,2.33651e+10
G,2500,240,2.52874e+10
G,2500,240,2.3383e+10
G,2500,240,2.32359e+10
G,2500,240,2.55438e+10
C,2500,240,7.77495e+09
C,2500,240,2.1385e+08
C,2500,240,1.95644e+08
C,2500,240,1.80509e+08
C,2500,240,1.61414e+08
C,2500,240,2.04591e+08
C,2500,240,1.81262e+08
C,2500,240,1.83409e+08
C,2500,240,1.88772e+08
C,2500,240,1.54352e+08
G,2500,241,2.63189e+10
G,2500,241,2.30922e+10
G,2500,241,2.19984e+10
G,2500,241,2.6035e+10
G,2500,241,2.7062e+10
G,2500,241,2.50391e+10
G,2500,241,2.36326e+10
G,2500,241,2.40089e+10
G,2500,241,2.51197e+10
G,2500,241,2.59791e+10
C,2500,241,1.75116e+08
C,2500,241,1.66006e+08
C,2500,241,2.04954e+08
C,2500,241,2.37504e+08
C,2500,241,1.67015e+08
C,2500,241,2.11395e+08
C,2500,241,2.44975e+08
C,2500,241,2.05202e+08
C,2500,241,2.31057e+08
C,2500,241,1.9403e+08
G,2500,242,2.47167e+10
G,2500,242,2.60368e+10
G,2500,242,2.45377e+10
G,2500,242,2.50655e+10
G,2500,242,2.56415e+10
G,2500,242,2.5837e+10
G,2500,242,2.28814e+10
G,2500,242,2.28942e+10
G,2500,242,2.36227e+10
G,2500,242,2.30322e+10
C,2500,242,1.4579e+08
C,2500,242,1.90274e+08
C,2500,242,1.46421e+08
C,2500,242,1.85987e+08
C,2500,242,1.86876e+08
C,2500,242,1.41562e+08
C,2500,242,1.8674e+08
C,2500,242,1.93281e+08
C,2500,242,1.93435e+08
C,2500,242,1.43537e+08
G,2500,243,2.58247e+10
G,2500,243,2.33113e+10
G,2500,243,2.4784e+10
G,2500,243,2.43721e+10
G,2500,243,2.4804e+10
G,2500,243,2.3058e+10
G,2500,243,2.18855e+10
G,2500,243,2.21482e+10
G,2500,243,2.27266e+10
G,2500,243,2.35772e+10
C,2500,243,1.61886e+08
C,2500,243,1.36966e+08
C,2500,243,1.37565e+08
C,2500,243,1.79486e+08
C,2500,243,1.48163e+08
C,2500,243,1.35521e+08
C,2500,243,1.96112e+08
C,2500,243,1.37476e+08
C,2500,243,1.68943e+08
C,2500,243,1.33012e+08
G,2500,244,2.41415e+10
G,2500,244,2.42088e+10
G,2500,244,2.40569e+10
G,2500,244,2.36725e+10
G,2500,244,2.26839e+10
G,2500,244,2.15888e+10
G,2500,244,2.20071e+10
G,2500,244,2.2268e+10
G,2500,244,2.34656e+10
G,2500,244,2.20757e+10
C,2500,244,2.69284e+08
C,2500,244,1.88811e+08
C,2500,244,1.48922e+08
C,2500,244,1.41297e+08
C,2500,244,2.82407e+08
C,2500,244,1.47297e+08
C,2500,244,1.98514e+08
C,2500,244,1.4451e+08
C,2500,244,1.44635e+08
C,2500,244,1.8243e+08
G,2500,245,2.22501e+10
G,2500,245,2.24185e+10
G,2500,245,2.23559e+10
G,2500,245,2.18911e+10
G,2500,245,2.39203e+10
G,2500,245,2.22465e+10
G,2500,245,2.31175e+10
G,2500,245,2.42918e+10
G,2500,245,2.26265e+10
G,2500,245,2.34735e+10
C,2500,245,4.38467e+08
C,2500,245,1.67605e+08
C,2500,245,2.00502e+08
C,2500,245,1.90141e+08
C,2500,245,2.07608e+08
C,2500,245,1.44104e+08
C,2500,245,1.73437e+08
C,2500,245,2.74143e+08
C,2500,245,1.51557e+08
C,2500,245,1.99563e+08
G,2500,246,2.46024e+10
G,2500,246,2.50533e+10
G,2500,246,2.4108e+10
G,2500,246,2.27557e+10
G,2500,246,2.36715e+10
G,2500,246,2.60324e+10
G,2500,246,2.42552e+10
G,2500,246,2.34411e+10
G,2500,246,2.25332e+10
G,2500,246,2.25315e+10
C,2500,246,1.81369e+08
C,2500,246,3.164e+08
C,2500,246,2.28668e+08
C,2500,246,1.65833e+08
C,2500,246,2.79288e+08
C,2500,246,2.01304e+08
C,2500,246,2.2848e+08
C,2500,246,1.66426e+08
C,2500,246,1.8538e+08
C,2500,246,2.66461e+08
G,2500,247,2.27415e+10
G,2500,247,2.39492e+10
G,2500,247,2.45769e+10
G,2500,247,2.24719e+10
G,2500,247,2.26971e+10
G,2500,247,2.25807e+10
G,2500,247,2.38389e+10
G,2500,247,2.2722e+10
G,2500,247,2.2172e+10
G,2500,247,2.24978e+10
C,2500,247,1.72075e+08
C,2500,247,2.7824e+08
C,2500,247,2.03163e+08
C,2500,247,2.0656e+08
C,2500,247,2.41259e+08
C,2500,247,2.1739e+08
C,2500,247,1.97398e+08
C,2500,247,2.33268e+08
C,2500,247,2.12779e+08
C,2500,247,2.09138e+08
G,2500,248,2.26233e+10
G,2500,248,2.21055e+10
G,2500,248,2.24207e+10
G,2500,248,2.51933e+10
G,2500,248,2.59019e+10
G,2500,248,2.58689e+10
G,2500,248,2.54027e+10
G,2500,248,2.65787e+10
G,2500,248,2.40316e+10
G,2500,248,2.44227e+10
C,2500,248,2.54938e+08
C,2500,248,2.40341e+08
C,2500,248,1.84245e+08
C,2500,248,2.82954e+08
C,2500,248,1.67651e+08
C,2500,248,2.53656e+08
C,2500,248,1.65647e+08
C,2500,248,1.35962e+08
C,2500,248,2.20409e+08
C,2500,248,1.58095e+08
G,2500,249,2.48751e+10
G,2500,249,2.29041e+10
G,2500,249,2.34715e+10
G,2500,249,2.51519e+10
G,2500,249,2.23566e+10
G,2500,249,2.27675e+10
G,2500,249,2.28376e+10
G,2500,249,2.25585e+10
G,2500,249,2.50752e+10
G,2500,249,2.56833e+10
C,2500,249,2.38491e+08
C,2500,249,2.42267e+08
C,2500,249,1.85168e+08
C,2500,249,2.99505e+08
C,2500,249,1.86301e+08
C,2500,249,2.56728e+08
C,2500,249,1.58077e+08
C,2500,249,1.77221e+08
C,2500,249,1.7321e+08
C,2500,249,1.90199e+08
G,2600,250,2.4373e+10
G,2600,250,2.55144e+10
G,2600,250,2.63654e+10
G,2600,250,2.62406e+10
G,2600,250,2.4835e+10
G,2600,250,2.2582e+10
G,2600,250,2.33402e+10
G,2600,250,2.48562e+10
G,2600,250,2.25059e+10
G,2600,250,3.46927e+12
C,2600,250,7.94563e+09
C,2600,250,7.40921e+07
C,2600,250,7.43355e+07
C,2600,250,7.42199e+07
C,2600,250,7.41164e+07
C,2600,250,7.44055e+07
C,2600,250,7.40872e+07
C,2600,250,7.40179e+07
C,2600,250,7.40012e+07
C,2600,250,7.41713e+07
G,2600,251,2.20304e+10
G,2600,251,2.24124e+10
G,2600,251,2.19989e+10
G,2600,251,2.20661e+10
G,2600,251,2.22282e+10
G,2600,251,2.21697e+10
G,2600,251,2.20859e+10
G,2600,251,2.21502e+10
G,2600,251,2.20247e+10
G,2600,251,2.207e+10
C,2600,251,7.43161e+07
C,2600,251,7.39207e+07
C,2600,251,7.41902e+07
C,2600,251,7.40847e+07
C,2600,251,7.421e+07
C,2600,251,7.43602e+07
C,2600,251,7.41255e+07
C,2600,251,7.40105e+07
C,2600,251,7.40351e+07
C,2600,251,7.40325e+07
G,2600,252,2.22441e+10
G,2600,252,2.20011e+10
G,2600,252,2.20403e+10
G,2600,252,2.2033e+10
G,2600,252,2.20678e+10
G,2600,252,2.21477e+10
G,2600,252,2.20161e+10
G,2600,252,2.20515e+10
G,2600,252,2.20448e+10
G,2600,252,2.20352e+10
C,2600,252,7.41915e+07
C,2600,252,7.39884e+07
C,2600,252,7.42475e+07
C,2600,252,7.42145e+07
C,2600,252,7.40327e+07
C,2600,252,7.39899e+07
C,2600,252,7.41743e+07
C,2600,252,7.43069e+07
C,2600,252,7.41424e+07
C,2600,252,7.38716e+07
G,2600,253,2.20932e+10
G,2600,253,2.21011e+10
G,2600,253,2.21441e+10
G,2600,253,2.20368e+10
G,2600,253,2.20274e+10
G,2600,253,2.2056e+10
G,2600,253,2.20601e+10
G,2600,253,2.2112e+10
G,2600,253,2.21197e+10
G,2600,253,2.20844e+10
C,2600,253,7.42104e+07
C,2600,253,7.40172e+07
C,2600,253,7.45313e+07
C,2600,253,7.42348e+07
C,2600,253,7.40703e+07
C,2600,253,7.41674e+07
C,2600,253,7.42347e+07
C,2600,253,7.44086e+07
C,2600,253,7.39269e+07
C,2600,253,7.43984e+07
G,2600,254,2.20212e+10
G,2600,254,2.2171e+10
G,2600,254,2.2004e+10
G,2600,254,2.21344e+10
G,2600,254,2.20754e+10
G,2600,254,2.21391e+10
G,2600,254,2.20607e+10
G,2600,254,2.20112e+10
G,2600,254,2.2087e+10
G,2600,254,2.2025e+10
C,2600,254,7.40667e+07
C,2600,254,7.40788e+07
C,2600,254,7.40224e+07
C,2600,254,7.39494e+07
C,2600,254,7.41708e+07
C,2600,254,7.40825e+07
C,2600,254,7.42133e+07
C,2600,254,7.40979e+07
C,2600,254,7.40907e+07
C,2600,254,7.40892e+07
G,2600,255,2.21479e+10
G,2600,255,2.2138e+10
G,2600,255,2.20332e+10
G,2600,255,2.20341e+10
G,2600,255,2.19667e+10
G,2600,255,2.20784e+10
G,2600,255,2.22508e+10
G,2600,255,2.21573e+10
G,2600,255,2.20246e+10
G,2600,255,2.20685e+10
C,2600,255,7.40945e+07
C,2600,255,7.40459e+07
C,2600,255,7.41102e+07
C,2600,255,7.41673e+07
C,2600,255,7.44272e+07
C,2600,255,7.40387e+07
C,2600,255,7.40507e+07
C,2600,255,7.3912e+07
C,2600,255,7.39242e+07
C,2600,255,7.39532e+07
G,2600,256,2.22154e+10
G,2600,256,2.21024e+10
G,2600,256,2.20419e+10
G,2600,256,2.20798e+10
G,2600,256,2.20898e+10
G,2600,256,2.20502e+10
G,2600,256,2.19015e+10
G,2600,256,2.19345e+10
G,2600,256,2.19602e+10
G,2600,256,2.20207e+10
C,2600,256,7.32887e+07
C,2600,256,7.36026e+07
C,2600,256,7.35646e+07
C,2600,256,7.38124e+07
C,2600,256,7.34698e+07
C,2600,256,7.33725e+07
C,2600,256,7.34655e+07
C,2600,256,7.34496e+07
C,2600,256,7.35785e+07
C,2600,256,7.33735e+07
G,2600,257,2.19423e+10
G,2600,257,2.19553e+10
G,2600,257,2.19064e+10
G,2600,257,2.19125e+10
G,2600,257,2.19381e+10
G,2600,257,2.19275e+10
G,2600,257,2.19436e+10
G,2600,257,2.19386e+10
G,2600,257,2.18919e+10
G,2600,257,2.19788e+10
C,2600,257,7.34375e+07
C,2600,257,7.34201e+07
C,2600,257,7.33368e+07
C,2600,257,7.33823e+07
C,2600,257,7.34212e+07
C,2600,257,7.35782e+07
C,2600,257,7.35913e+07
C,2600,257,7.31684e+07
C,2600,257,7.56727e+07
C,2600,257,7.35046e+07
G,2600,258,2.19181e+10
G,2600,258,2.19576e+10
G,2600,258,2.1967e+10
G,2600,258,2.19388e+10
G,2600,258,2.19409e+10
G,2600,258,2.21579e+10
G,2600,258,2.19019e+10
G,2600,258,2.20451e+10
G,2600,258,2.19935e+10
G,2600,258,2.20963e+10
C,2600,258,7.34356e+07
C,2600,258,7.34683e+07
C,2600,258,7.34303e+07
C,2600,258,7.35317e+07
C,2600,258,7.32377e+07
C,2600,258,7.33196e+07
C,2600,258,7.332e+07
C,2600,258,7.33973e+07
C,2600,258,7.35551e+07
C,2600,258,7.36287e+07
G,2600,259,2.20418e+10
G,2600,259,2.18955e+10
G,2600,259,2.19841e+10
G,2600,259,2.19244e+10
G,2600,259,2.20391e+10
G,2600,259,2.19492e+10
G,2600,259,2.2036e+10
G,2600,259,2.19349e+10
G,2600,259,2.20415e+10
G,2600,259,2.19167e+10
C,2600,259,7.3383e+07
C,2600,259,7.35335e+07
C,2600,259,7.35321e+07
C,2600,259,7.34927e+07
C,2600,259,7.35424e+07
C,2600,259,7.3413e+07
C,2600,259,7.34469e+07
C,2600,259,7.33609e+07
C,2600,259,7.35088e+07
C,2600,259,7.34537e+07
G,2700,260,2.6617e+10
G,2700,260,2.6614e+10
G,2700,260,2.65188e+10
G,2700,260,2.65746e+10
G,2700,260,2.65567e+10
G,2700,260,2.66148e+10
G,2700,260,2.65338e+10
G,2700,260,2.66962e+10
G,2700,260,2.65774e+10
G,2700,260,2.66582e+10
C,2700,260,8.9202e+09
C,2700,260,8.46633e+07
C,2700,260,8.22529e+07
C,2700,260,8.21547e+07
C,2700,260,8.218e+07
C,2700,260,8.22828e+07
C,2700,260,8.23207e+07
C,2700,260,8.23639e+07
C,2700,260,8.21747e+07
C,2700,260,8.22529e+07
G,2700,261,2.68379e+10
G,2700,261,2.67051e+10
G,2700,261,2.66575e+10
G,2700,261,2.65865e+10
G,2700,261,2.67983e+10
G,2700,261,2.67247e+10
G,2700,261,2.66557e+10
G,2700,261,2.6573e+10
G,2700,261,2.6787e+10
G,2700,261,2.67351e+10
C,2700,261,8.22023e+07
C,2700,261,8.219e+07
C,2700,261,8.21512e+07
C,2700,261,8.20926e+07
C,2700,261,8.1993e+07
C,2700,261,8.22072e+07
C,2700,261,8.23367e+07
C,2700,261,8.21606e+07
C,2700,261,8.21709e+07
C,2700,261,8.22617e+07
G,2700,262,2.68038e+10
G,2700,262,2.67105e+10
G,2700,262,2.66646e+10
G,2700,262,2.65936e+10
G,2700,262,2.65881e+10
G,2700,262,2.67167e+10
G,2700,262,2.65255e+10
G,2700,262,2.65657e+10
G,2700,262,2.67748e+10
G,2700,262,2.67374e+10
C,2700,262,8.33209e+07
C,2700,262,8.2276e+07
C,2700,262,8.22455e+07
C,2700,262,8.22893e+07
C,2700,262,8.1903e+07
C,2700,262,8.21778e+07
C,2700,262,8.22648e+07
C,2700,262,8.21111e+07
C,2700,262,8.21951e+07
C,2700,262,8.20836e+07
G,2700,263,2.67786e+10
G,2700,263,2.67424e+10
G,2700,263,2.66446e+10
G,2700,263,2.66402e+10
G,2700,263,2.65625e+10
G,2700,263,2.65933e+10
G,2700,263,2.65333e+10
G,2700,263,2.66361e+10
G,2700,263,2.65728e+10
G,2700,263,2.66061e+10
C,2700,263,8.24537e+07
C,2700,263,8.22557e+07
C,2700,263,8.22545e+07
C,2700,263,8.23832e+07
C,2700,263,8.20401e+07
C,2700,263,8.2564e+07
C,2700,263,8.23178e+07
C,2700,263,8.22366e+07
C,2700,263,8.22716e+07
C,2700,263,8.23485e+07
G,2700,264,2.67891e+10
G,2700,264,2.67157e+10
G,2700,264,2.6491e+10
G,2700,264,2.66508e+10
G,2700,264,2.65292e+10
G,2700,264,2.66094e+10
G,2700,264,2.65109e+10
G,2700,264,2.66441e+10
G,2700,264,2.65893e+10
G,2700,264,2.66066e+10
C,2700,264,8.24027e+07
C,2700,264,8.23988e+07
C,2700,264,8.23347e+07
C,2700,264,8.2148e+07
C,2700,264,8.229e+07
C,2700,264,8.21646e+07
C,2700,264,8.23043e+07
C,2700,264,8.24027e+07
C,2700,264,8.22594e+07
C,2700,264,8.21788e+07
G,2700,265,2.67992e+10
G,2700,265,2.65601e+10
G,2700,265,2.65294e+10
G,2700,265,2.66896e+10
G,2700,265,2.65956e+10
G,2700,265,2.66478e+10
G,2700,265,2.65803e+10
G,2700,265,2.67328e+10
G,2700,265,2.66279e+10
G,2700,265,2.65635e+10
C,2700,265,8.21928e+07
C,2700,265,8.20812e+07
C,2700,265,8.23811e+07
C,2700,265,8.22201e+07
C,2700,265,8.25607e+07
C,2700,265,8.21468e+07
C,2700,265,8.21631e+07
C,2700,265,8.21752e+07
C,2700,265,8.23928e+07
C,2700,265,8.22249e+07
G,2700,266,2.65367e+10
G,2700,266,2.66493e+10
G,2700,266,2.65374e+10
G,2700,266,2.66506e+10
G,2700,266,2.65846e+10
G,2700,266,2.66129e+10
G,2700,266,2.65234e+10
G,2700,266,2.66356e+10
G,2700,266,2.68054e+10
G,2700,266,2.67303e+10
C,2700,266,8.24255e+07
C,2700,266,8.22297e+07
C,2700,266,8.22764e+07
C,2700,266,8.20472e+07
C,2700,266,8.22565e+07
C,2700,266,8.19894e+07
C,2700,266,8.24253e+07
C,2700,266,8.22058e+07
C,2700,266,8.22828e+07
C,2700,266,8.19872e+07
G,2700,267,2.67699e+10
G,2700,267,2.66408e+10
G,2700,267,2.6532e+10
G,2700,267,2.66488e+10
G,2700,267,2.65925e+10
G,2700,267,2.66085e+10
G,2700,267,2.65502e+10
G,2700,267,2.66003e+10
G,2700,267,2.659e+10
G,2700,267,2.66211e+10
C,2700,267,8.22452e+07
C,2700,267,8.22298e+07
C,2700,267,8.64365e+07
C,2700,267,8.3937e+07
C,2700,267,8.21481e+07
C,2700,267,8.20937e+07
C,2700,267,8.22631e+07
C,2700,267,8.22531e+07
C,2700,267,8.22835e+07
C,2700,267,8.19472e+07
G,2700,268,2.67852e+10
G,2700,268,2.67376e+10
G,2700,268,2.65205e+10
G,2700,268,2.65758e+10
G,2700,268,2.65908e+10
G,2700,268,2.66041e+10
G,2700,268,2.65377e+10
G,2700,268,2.66409e+10
G,2700,268,2.65887e+10
G,2700,268,2.6614e+10
C,2700,268,8.25207e+07
C,2700,268,8.22139e+07
C,2700,268,8.22635e+07
C,2700,268,8.20145e+07
C,2700,268,8.2304e+07
C,2700,268,8.20968e+07
C,2700,268,8.22966e+07
C,2700,268,8.22153e+07
C,2700,268,8.2218e+07
C,2700,268,8.20196e+07
G,2700,269,2.67967e+10
G,2700,269,2.66115e+10
G,2700,269,2.65554e+10
G,2700,269,2.66576e+10
G,2700,269,2.65513e+10
G,2700,269,2.66099e+10
G,2700,269,2.65023e+10
G,2700,269,2.66376e+10
G,2700,269,2.65214e+10
G,2700,269,2.66474e+10
C,2700,269,8.22159e+07
C,2700,269,8.21259e+07
C,2700,269,8.24396e+07
C,2700,269,8.20131e+07
C,2700,269,8.24922e+07
C,2700,269,8.25268e+07
C,2700,269,8.23684e+07
C,2700,269,8.22441e+07
C,2700,269,8.23253e+07
C,2700,269,8.20689e+07
G,2800,270,3.39959e+10
G,2800,270,3.40078e+10
G,2800,270,3.39151e+10
G,2800,270,3.38843e+10
G,2800,270,3.38813e+10
G,2800,270,3.40086e+10
G,2800,270,3.39068e+10
G,2800,270,3.39651e+10
G,2800,270,3.38774e+10
G,2800,270,3.39161e+10
C,2800,270,1.16363e+10
C,2800,270,8.97046e+07
C,2800,270,8.99438e+07
C,2800,270,8.97871e+07
C,2800,270,8.96997e+07
C,2800,270,8.96915e+07
C,2800,270,9.00675e+07
C,2800,270,8.96362e+07
C,2800,270,9.0091e+07
C,2800,270,8.97185e+07
G,2800,271,3.39417e+10
G,2800,271,3.38368e+10
G,2800,271,3.39358e+10
G,2800,271,3.39357e+10
G,2800,271,3.39551e+10
G,2800,271,3.38812e+10
G,2800,271,3.39283e+10
G,2800,271,3.40917e+10
G,2800,271,3.40008e+10
G,2800,271,3.39625e+10
C,2800,271,8.97967e+07
C,2800,271,8.97813e+07
C,2800,271,9.00481e+07
C,2800,271,8.97882e+07
C,2800,271,8.97358e+07
C,2800,271,8.957e+07
C,2800,271,8.98825e+07
C,2800,271,8.98506e+07
C,2800,271,8.97451e+07
C,2800,271,8.99021e+07
G,2800,272,3.39287e+10
G,2800,272,3.40917e+10
G,2800,272,3.3906e+10
G,2800,272,3.39252e+10
G,2800,272,3.41048e+10
G,2800,272,3.38787e+10
G,2800,272,3.38692e+10
G,2800,272,3.38802e+10
G,2800,272,3.39739e+10
G,2800,272,3.38707e+10
C,2800,272,8.99523e+07
C,2800,272,8.97412e+07
C,2800,272,8.97447e+07
C,2800,272,8.95887e+07
C,2800,272,8.98874e+07
C,2800,272,8.99167e+07
C,2800,272,8.96116e+07
C,2800,272,8.97732e+07
C,2800,272,8.97051e+07
C,2800,272,9.00001e+07
G,2800,273,3.38565e+10
G,2800,273,3.39469e+10
G,2800,273,3.39859e+10
G,2800,273,3.39129e+10
G,2800,273,3.39935e+10
G,2800,273,3.38941e+10
G,2800,273,3.39543e+10
G,2800,273,3.38645e+10
G,2800,273,3.40249e+10
G,2800,273,3.38485e+10
C,2800,273,8.97841e+07
C,2800,273,8.98502e+07
C,2800,273,8.98001e+07
C,2800,273,8.98715e+07
C,2800,273,8.96489e+07
C,2800,273,8.9807e+07
C,2800,273,8.98772e+07
C,2800,273,8.97315e+07
C,2800,273,8.97177e+07
C,2800,273,8.98312e+07
G,2800,274,3.39838e+10
G,2800,274,3.39378e+10
G,2800,274,3.38295e+10
G,2800,274,3.39131e+10
G,2800,274,3.3994e+10
G,2800,274,3.37406e+10
G,2800,274,3.3962e+10
G,2800,274,3.38574e+10
G,2800,274,3.38851e+10
G,2800,274,3.39033e+10
C,2800,274,8.98201e+07
C,2800,274,8.96874e+07
C,2800,274,8.96162e+07
C,2800,274,8.9774e+07
C,2800,274,9.00522e+07
C,2800,274,8.9673e+07
C,2800,274,8.96555e+07
C,2800,274,8.96776e+07
C,2800,274,8.96748e+07
C,2800,274,8.97558e+07
G,2800,275,3.38829e+10
G,2800,275,3.40151e+10
G,2800,275,3.3876e+10
G,2800,275,3.40127e+10
G,2800,275,3.37881e+10
G,2800,275,3.38233e+10
G,2800,275,3.40177e+10
G,2800,275,3.39726e+10
G,2800,275,3.38984e+10
G,2800,275,3.39475e+10
C,2800,275,8.94241e+07
C,2800,275,8.95182e+07
C,2800,275,8.96605e+07
C,2800,275,8.94695e+07
C,2800,275,8.96441e+07
C,2800,275,8.94167e+07
C,2800,275,8.97028e+07
C,2800,275,8.9698e+07
C,2800,275,8.95718e+07
C,2800,275,8.95465e+07
G,2800,276,3.39345e+10
G,2800,276,3.39144e+10
G,2800,276,3.39391e+10
G,2800,276,3.37177e+10
G,2800,276,3.38994e+10
G,2800,276,3.40879e+10
G,2800,276,3.37992e+10
G,2800,276,3.39692e+10
G,2800,276,3.39823e+10
G,2800,276,3.39198e+10
C,2800,276,8.98729e+07
C,2800,276,8.95916e+07
C,2800,276,8.95321e+07
C,2800,276,8.97031e+07
C,2800,276,8.95775e+07
C,2800,276,8.9507e+07
C,2800,276,8.95123e+07
C,2800,276,8.97277e+07
C,2800,276,8.9546e+07
C,2800,276,8.96284e+07
G,2800,277,3.40173e+10
G,2800,277,3.41171e+10
G,2800,277,3.38727e+10
G,2800,277,3.39218e+10
G,2800,277,3.40437e+10
G,2800,277,3.37971e+10
G,2800,277,3.38119e+10
G,2800,277,3.4086e+10
G,2800,277,3.40365e+10
G,2800,277,3.39211e+10
C,2800,277,8.9659e+07
C,2800,277,8.95826e+07
C,2800,277,8.94449e+07
C,2800,277,8.91268e+07
C,2800,277,8.9645e+07
C,2800,277,8.97205e+07
C,2800,277,8.94197e+07
C,2800,277,8.95528e+07
C,2800,277,8.9733e+07
C,2800,277,8.98596e+07
G,2800,278,3.39049e+10
G,2800,278,3.4027e+10
G,2800,278,3.38762e+10
G,2800,278,3.39267e+10
G,2800,278,3.39037e+10
G,2800,278,3.39833e+10
G,2800,278,3.38344e+10
G,2800,278,3.38286e+10
G,2800,278,3.38672e+10
G,2800,278,3.38912e+10
C,2800,278,8.93251e+07
C,2800,278,8.96523e+07
C,2800,278,8.95802e+07
C,2800,278,8.97154e+07
C,2800,278,8.9599e+07
C,2800,278,8.96784e+07
C,2800,278,8.96694e+07
C,2800,278,8.95625e+07
C,2800,278,8.93758e+07
C,2800,278,8.95599e+07
G,2800,279,3.38624e+10
G,2800,279,3.40205e+10
G,2800,279,3.39309e+10
G,2800,279,3.39309e+10
G,2800,279,3.39328e+10
G,2800,279,3.41519e+10
G,2800,279,3.39552e+10
G,2800,279,3.39764e+10
G,2800,279,3.40086e+10
G,2800,279,3.42753e+10
C,2800,279,8.99246e+07
C,2800,279,8.97002e+07
C,2800,279,8.98046e+07
C,2800,279,8.97393e+07
C,2800,279,8.98133e+07
C,2800,279,8.96146e+07
C,2800,279,8.97304e+07
C,2800,279,8.97815e+07
C,2800,279,8.9882e+07
C,2800,279,8.98873e+07
G,2900,280,3.43091e+10
G,2900,280,3.4178e+10
G,2900,280,3.41259e+10
G,2900,280,3.43375e+10
