Metodo,sizes,nroMatriz,tiempo
C,2600,251,8785500000
C,2600,251,8426850000
C,2600,251,8415960000
C,2600,251,8743320000
C,2600,252,8510550000
C,2600,252,8345860000
C,2600,252,8826870000
C,2600,252,8748900000
C,2600,252,8400000000
C,2600,252,8384100000
C,2600,252,8404690000
C,2600,252,8350860000
C,2600,252,8410910000
C,2600,252,8347090000
C,2600,253,8657060000
C,2600,253,8862160000
C,2600,253,8867990000
C,2600,253,8360380000
C,2600,253,8364440000
C,2600,253,8363330000
C,2600,253,8691470000
C,2600,253,8611150000
C,2600,253,8651560000
C,2600,253,8405960000
C,2600,254,8411910000
C,2600,254,8375220000
C,2600,254,8382920000
C,2600,254,9504230000
C,2600,254,9077560000
C,2600,254,9388870000
C,2600,254,8370000000
C,2600,254,8767220000
C,2600,254,8966490000
C,2600,254,8504770000
C,2600,255,8569180000
C,2600,255,8685310000
C,2600,255,9375250000
C,2600,255,9122870000
C,2600,255,8393940000
C,2600,255,8404660000
C,2600,255,9112060000
C,2600,255,8373300000
C,2600,255,8818780000
C,2600,255,8370270000
C,2600,256,8505950000
C,2600,256,8585610000
C,2600,256,8883920000
C,2600,256,8457140000
C,2600,256,8369240000
C,2600,256,9135270000
C,2600,256,8493200000
C,2600,256,8387350000
C,2600,256,8701550000
C,2600,256,8406440000
C,2600,257,8345650000
C,2600,257,9026720000
C,2600,257,8576050000
C,2600,257,8753770000
C,2600,257,8372770000
C,2600,257,8489630000
C,2600,257,8575140000
C,2600,257,8497200000
C,2600,257,8480280000
C,2600,257,8380470000
C,2600,258,8703560000
C,2600,258,8399550000
C,2600,258,8383570000
C,2600,258,8355590000
C,2600,258,8374580000
C,2600,258,9372880000
C,2600,258,8358630000
C,2600,258,8352710000
C,2600,258,8479140000
C,2600,258,8804870000
C,2600,259,8368770000
C,2600,259,9212980000
C,2600,259,8358140000
C,2600,259,8375570000
C,2600,259,8938550000
C,2600,259,8398740000
C,2600,259,9384480000
C,2600,259,9148890000
C,2600,259,9151140000
C,2600,259,8375200000
C,2700,260,9796070000
C,2700,260,9758000000
C,2700,260,9770220000
C,2700,260,9750220000
C,2700,260,9791940000
C,2700,260,9792090000
C,2700,260,9764380000
C,2700,260,9756040000
C,2700,260,9901400000
C,2700,260,9770660000
C,2700,261,9719290000
C,2700,261,9865070000
C,2700,261,9765210000
C,2700,261,9792100000
C,2700,261,9794110000
C,2700,261,9737480000
C,2700,261,9740820000
C,2700,261,9796450000
C,2700,261,9863060000
C,2700,261,9772230000
C,2700,262,9881500000
C,2700,262,9756760000
C,2700,262,9748810000
C,2700,262,9813430000
C,2700,262,9804700000
C,2700,262,9780490000
C,2700,262,9790980000
C,2700,262,9798790000
C,2700,262,9830910000
C,2700,262,9762360000
C,2700,263,9845770000
C,2700,263,9768540000
C,2700,263,9783260000
C,2700,263,9789090000
C,2700,263,9796840000
C,2700,263,9881470000
C,2700,263,9758950000
C,2700,263,9830180000
C,2700,263,10538900000
C,2700,263,9936980000
C,2700,264,9755430000
C,2700,264,9787940000
C,2700,264,9768740000
C,2700,264,9830120000
C,2700,264,9929490000
C,2700,264,9788720000
C,2700,264,9982520000
C,2700,264,9812950000
C,2700,264,9827530000
C,2700,264,9775420000
C,2700,265,9805670000
C,2700,265,9822110000
C,2700,265,9756580000
C,2700,265,9728600000
C,2700,265,9716020000
C,2700,265,9841300000
C,2700,265,9840180000
C,2700,265,9920510000
C,2700,265,9841740000
C,2700,265,9749880000
C,2700,266,9764210000
C,2700,266,9822520000
C,2700,266,9890680000
C,2700,266,9988030000
C,2700,266,9745110000
C,2700,266,9871330000
C,2700,266,9726570000
C,2700,266,9790400000
C,2700,266,9817360000
C,2700,266,9748770000
C,2700,267,9692620000
C,2700,267,9768730000
C,2700,267,9734550000
C,2700,267,9753940000
C,2700,267,9764190000
C,2700,267,9929870000
C,2700,267,9897330000
C,2700,267,9741670000
C,2700,267,9956660000
C,2700,267,9835500000
C,2700,268,9872680000
C,2700,268,9772100000
C,2700,268,9960040000
C,2700,268,9912290000
C,2700,268,9812680000
C,2700,268,9789190000
C,2700,268,9755730000
C,2700,268,9830230000
C,2700,268,9752340000
C,2700,268,9861400000
C,2700,269,9836200000
C,2700,269,9847320000
C,2700,269,9824780000
C,2700,269,9781560000
C,2700,269,9815730000
C,2700,269,9810600000
C,2700,269,9781820000
C,2700,269,9704260000
C,2700,269,9775800000
C,2700,269,9784810000
C,2800,270,12863400000
C,2800,270,12908800000
C,2800,270,12920600000
C,2800,270,12886100000
C,2800,270,12869600000
C,2800,270,12848100000
C,2800,270,12889200000
C,2800,270,12932800000
C,2800,270,13108100000
C,2800,270,12987800000
C,2800,271,12934300000
C,2800,271,12800100000
C,2800,271,13311700000
C,2800,271,14462600000
C,2800,271,13204900000
C,2800,271,12864600000
C,2800,271,12858900000
C,2800,271,14092800000
C,2800,271,12880900000
C,2800,271,12914200000
C,2800,272,12822900000
C,2800,272,12892600000
C,2800,272,13029400000
C,2800,272,13010300000
C,2800,272,12883500000
C,2800,272,12868400000
C,2800,272,12952400000
C,2800,272,12858700000
C,2800,272,13110900000
C,2800,272,12850300000
C,2800,273,12937400000
C,2800,273,12968400000
C,2800,273,12856700000
C,2800,273,12904400000
C,2800,273,12921600000
C,2800,273,12847700000
C,2800,273,13167700000
C,2800,273,12885100000
C,2800,273,12942000000
C,2800,273,12836500000
C,2800,274,12875200000
C,2800,274,12935600000
C,2800,274,12810100000
C,2800,274,12929700000
C,2800,274,12880700000
C,2800,274,12880900000
C,2800,274,12864600000
C,2800,274,12965400000
C,2800,274,12971700000
C,2800,274,12866400000
C,2800,275,12890000000
C,2800,275,12991300000
C,2800,275,12872500000
C,2800,275,13158100000
C,2800,275,12909000000
C,2800,275,12831600000
C,2800,275,12848700000
C,2800,275,12923500000
C,2800,275,14210800000
C,2800,275,12891600000
C,2800,276,12897300000
C,2800,276,12957100000
C,2800,276,12897100000
C,2800,276,12931200000
C,2800,276,12882000000
C,2800,276,12843400000
C,2800,276,12940900000
C,2800,276,12903300000
C,2800,276,12855200000
C,2800,276,12900300000
C,2800,277,12911300000
C,2800,277,12858900000
C,2800,277,12941900000
C,2800,277,12852900000
C,2800,277,13007800000
C,2800,277,12829900000
C,2800,277,12821300000
C,2800,277,12852200000
C,2800,277,12943300000
C,2800,277,13070600000
C,2800,278,13033600000
C,2800,278,12932700000
C,2800,278,12878100000
C,2800,278,12840500000
C,2800,278,12854900000
C,2800,278,12877000000
C,2800,278,12909500000
C,2800,278,12888100000
C,2800,278,12878300000
C,2800,278,12893400000
C,2800,279,13100500000
C,2800,279,12899900000
C,2800,279,12864800000
C,2800,279,12929800000
C,2800,279,12854700000
C,2800,279,12964800000
C,2800,279,12940700000
C,2800,279,12973700000
C,2800,279,13020900000
C,2800,279,12961700000
C,2900,280,13237500000
C,2900,280,13341900000
C,2900,280,13154900000
C,2900,280,13268400000
C,2900,280,13143800000
C,2900,280,13243300000
C,2900,280,13494400000
C,2900,280,13323300000
C,2900,280,13175900000
C,2900,280,13139900000
C,2900,281,13164400000
C,2900,281,13759900000
C,2900,281,13544400000
C,2900,281,13099200000
C,2900,281,13106500000
C,2900,281,13065600000
C,2900,281,13700700000
C,2900,281,13142600000
C,2900,281,13125600000
C,2900,281,13091700000
C,2900,282,13047400000
C,2900,282,13572800000
C,2900,282,13798200000
C,2900,282,13802400000
C,2900,282,13460800000
C,2900,282,13412500000
C,2900,282,13448300000
C,2900,282,13365000000
C,2900,282,13436600000
C,2900,282,13439900000
C,2900,283,13451800000
C,2900,283,13442300000
C,2900,283,13455400000
C,2900,283,13413300000
C,2900,283,13490500000
C,2900,283,13411400000
C,2900,283,13455000000
C,2900,283,13529100000
C,2900,283,13511700000
C,2900,283,13520900000
C,2900,284,13462400000
C,2900,284,13540900000
C,2900,284,13451600000
C,2900,284,13463000000
C,2900,284,13621000000
C,2900,284,13539400000
C,2900,284,13492600000
C,2900,284,13432600000
C,2900,284,13446700000
C,2900,284,13581400000
C,2900,285,13466600000
C,2900,285,13477000000
C,2900,285,13469800000
C,2900,285,13440500000
C,2900,285,13466600000
C,2900,285,13418400000
C,2900,285,13420300000
C,2900,285,13456500000
C,2900,285,13387100000
C,2900,285,13476800000
C,2900,286,13513700000
C,2900,286,13410900000
C,2900,286,13499100000
C,2900,286,13424200000
C,2900,286,13420600000
C,2900,286,13510000000
C,2900,286,13683000000
C,2900,286,13447900000
C,2900,286,13470500000
C,2900,286,13457100000
C,2900,287,14505600000
C,2900,287,13511400000
C,2900,287,14050600000
C,2900,287,13434600000
C,2900,287,14071400000
C,2900,287,13648700000
C,2900,287,13439200000
C,2900,287,13442300000
C,2900,287,13451500000
C,2900,287,13466100000
C,2900,288,13388400000
C,2900,288,13505100000
C,2900,288,13588000000
C,2900,288,13565800000
C,2900,288,13437600000
C,2900,288,13423000000
C,2900,288,13457100000
C,2900,288,13434700000
C,2900,288,13531500000
C,2900,288,14760800000
C,2900,289,13437100000
C,2900,289,13485400000
C,2900,289,13392500000
C,2900,289,13567700000
C,2900,289,13498500000
C,2900,289,13238500000
C,2900,289,13118900000
C,2900,289,13105100000
C,2900,289,13141200000
C,2900,289,13088100000
C,3000,290,13594500000
C,3000,290,13613500000
C,3000,290,13590900000
C,3000,290,13700900000
C,3000,290,14125600000
C,3000,290,13663800000
C,3000,290,13897900000
C,3000,290,13599400000
C,3000,290,13691000000
C,3000,290,14015900000
C,3000,291,13836200000
C,3000,291,13627400000
C,3000,291,13985100000
C,3000,291,13914600000
C,3000,291,13662800000
C,3000,291,13665800000
C,3000,291,13670900000
C,3000,291,13645100000
C,3000,291,13736100000
C,3000,291,13749600000
C,3000,292,13775700000
C,3000,292,13628600000
C,3000,292,13689100000
C,3000,292,13667100000
C,3000,292,13595600000
C,3000,292,13586800000
C,3000,292,13766000000
C,3000,292,13838400000
C,3000,292,13628200000
C,3000,292,13642300000
C,3000,293,13593500000
C,3000,293,13613200000
C,3000,293,13607600000
C,3000,293,13589400000
C,3000,293,13617900000
C,3000,293,13607700000
C,3000,293,13602200000
C,3000,293,13676700000
C,3000,293,13699500000
C,3000,293,13624600000
C,3000,294,13600500000
C,3000,294,13614800000
C,3000,294,13730800000
C,3000,294,13898800000
C,3000,294,13611400000
C,3000,294,13624300000
C,3000,294,13612000000
C,3000,294,13595600000
C,3000,294,13684100000
C,3000,294,13604300000
C,3000,295,13830300000
C,3000,295,13606700000
C,3000,295,13598200000
C,3000,295,13641600000
C,3000,295,13713400000
C,3000,295,13606100000
C,3000,295,13784100000
C,3000,295,14003700000
C,3000,295,13808400000
C,3000,295,13601300000
C,3000,296,13872000000
C,3000,296,13609500000
C,3000,296,13588200000
C,3000,296,13735300000
C,3000,296,13636200000
C,3000,296,13627400000
C,3000,296,13633200000
C,3000,296,13642200000
C,3000,296,13638100000
C,3000,296,13663900000
C,3000,297,13987100000
C,3000,297,13648800000
C,3000,297,13652600000
C,3000,297,13616400000
C,3000,297,13602300000
C,3000,297,13791700000
C,3000,297,14023300000
C,3000,297,13607400000
C,3000,297,13665800000
C,3000,297,13596400000
C,3000,298,13645100000
C,3000,298,13712300000
C,3000,298,13601200000
C,3000,298,13665500000
C,3000,298,13620500000
C,3000,298,13836300000
C,3000,298,13704500000
C,3000,298,13630300000
C,3000,298,13838400000
C,3000,298,13841300000
C,3000,299,13712600000
C,3000,299,13902900000
C,3000,299,13738200000
C,3000,299,13659200000
C,3000,299,13619900000
C,3000,299,13631600000
C,3000,299,13614600000
C,3000,299,13765700000
C,3000,299,13844900000
C,3000,299,13585200000
C,3100,300,15323500000
C,3100,300,15777200000
C,3100,300,15317500000
C,3100,300,15242900000
C,3100,300,15580000000
C,3100,300,15457900000
C,3100,300,15235000000
C,3100,300,15289700000
C,3100,300,15332300000
C,3100,300,15248200000
C,3100,301,15570600000
C,3100,301,15489700000
C,3100,301,15212900000
C,3100,301,16077800000
C,3100,301,15392600000
C,3100,301,15432300000
C,3100,301,15314400000
C,3100,301,15329200000
C,3100,301,15610600000
C,3100,301,15332300000
C,3100,302,15381500000
C,3100,302,15300100000
C,3100,302,15831700000
C,3100,302,15317400000
C,3100,302,15216400000
C,3100,302,15247600000
C,3100,302,15214700000
C,3100,302,15676400000
C,3100,302,15560600000
C,3100,302,15278400000
C,3100,303,15298000000
C,3100,303,15249900000
C,3100,303,15223700000
C,3100,303,15211900000
C,3100,303,15338300000
C,3100,303,15268900000
C,3100,303,15211600000
C,3100,303,15302400000
C,3100,303,15241000000
C,3100,303,16092100000
C,3100,304,15294800000
C,3100,304,15274700000
C,3100,304,15356300000
C,3100,304,15656100000
C,3100,304,15234900000
C,3100,304,15586600000
C,3100,304,15469900000
C,3100,304,15442100000
C,3100,304,15368800000
C,3100,304,15464800000
C,3100,305,15284700000
C,3100,305,15510500000
C,3100,305,15455800000
C,3100,305,15845300000
C,3100,305,15557600000
C,3100,305,16015700000
C,3100,305,15691100000
C,3100,305,15320200000
C,3100,305,15785200000
C,3100,305,15811500000
C,3100,306,16210900000
C,3100,306,15268800000
C,3100,306,15222800000
C,3100,306,15252000000
C,3100,306,15363700000
C,3100,306,15315000000
C,3100,306,15300100000
C,3100,306,16136000000
C,3100,306,15267000000
C,3100,306,15291900000
C,3100,307,15362100000
C,3100,307,16625600000
C,3100,307,15369800000
C,3100,307,15453800000
C,3100,307,15448500000
C,3100,307,15204700000
C,3100,307,15254800000
C,3100,307,15249300000
C,3100,307,15255300000
C,3100,307,15190900000
C,3100,308,15225100000
C,3100,308,15290700000
C,3100,308,15256000000
C,3100,308,15294300000
C,3100,308,15211100000
C,3100,308,15310200000
C,3100,308,15265600000
C,3100,308,15350300000
C,3100,308,15257300000
C,3100,308,15276600000
C,3100,309,15204400000
C,3100,309,15303700000
C,3100,309,15251700000
C,3100,309,15199200000
C,3100,309,15275000000
C,3100,309,15235900000
C,3100,309,15239300000
C,3100,309,15295800000
C,3100,309,15216600000
C,3100,309,15213100000
