Metodo,sizes,nroMatriz,tiempo
G,2500,248,22100900000
G,2500,248,22103400000
G,2500,249,22087400000
G,2500,249,22088600000
G,2500,249,22085500000
G,2500,249,22088300000
G,2500,249,22084500000
G,2500,249,22083700000
G,2500,249,22076300000
G,2500,249,22094800000
G,2500,249,22068800000
G,2500,249,22114400000
G,2600,250,22239700000
G,2600,250,22253200000
G,2600,250,22250100000
G,2600,250,22256600000
G,2600,250,22243600000
G,2600,250,22255300000
G,2600,250,22245800000
G,2600,250,22258500000
G,2600,250,22244000000
G,2600,250,22254300000
G,2600,251,22251500000
G,2600,251,22253300000
G,2600,251,22243100000
G,2600,251,22259100000
G,2600,251,22236600000
G,2600,251,22251600000
G,2600,251,22234700000
G,2600,251,22258100000
G,2600,251,22237900000
G,2600,251,22252100000
G,2600,252,22244000000
G,2600,252,22292500000
G,2600,252,22259300000
G,2600,252,22275400000
G,2600,252,22257600000
G,2600,252,22273400000
G,2600,252,22258600000
G,2600,252,22277400000
G,2600,252,22263900000
G,2600,252,22281400000
G,2600,253,22260500000
G,2600,253,22275500000
G,2600,253,22263600000
G,2600,253,22280600000
G,2600,253,22260600000
G,2600,253,22275900000
G,2600,253,22257500000
G,2600,253,22276000000
G,2600,253,22263400000
G,2600,253,22309300000
G,2600,254,22177700000
G,2600,254,22192100000
G,2600,254,22218000000
G,2600,254,22196800000
G,2600,254,22185700000
G,2600,254,22204500000
G,2600,254,22180200000
G,2600,254,22198000000
G,2600,254,22182900000
G,2600,254,22196600000
G,2600,255,22206700000
G,2600,255,22208400000
G,2600,255,22201100000
G,2600,255,22205200000
G,2600,255,22196900000
G,2600,255,22201200000
G,2600,255,22198400000
G,2600,255,22202600000
G,2600,255,22200900000
G,2600,255,22205300000
G,2600,256,22197300000
G,2600,256,22204600000
G,2600,256,22202100000
G,2600,256,22200200000
G,2600,256,22198600000
G,2600,256,22269600000
G,2600,256,22249100000
G,2600,256,22250100000
G,2600,256,22244400000
G,2600,256,22249100000
G,2600,257,22240400000
G,2600,257,22244100000
G,2600,257,22234200000
G,2600,257,22253500000
G,2600,257,22238300000
G,2600,257,22257700000
G,2600,257,22233500000
G,2600,257,22250500000
G,2600,257,22272500000
G,2600,257,22204700000
G,2600,258,22190000000
G,2600,258,22200000000
G,2600,258,22187700000
G,2600,258,22200900000
G,2600,258,22189200000
G,2600,258,22203200000
G,2600,258,22192700000
G,2600,258,22207700000
G,2600,258,22194400000
G,2600,258,22206500000
G,2600,259,22193400000
G,2600,259,22205100000
G,2600,259,22199100000
G,2600,259,22205400000
G,2600,259,22195900000
G,2600,259,22206900000
G,2600,259,22193700000
G,2600,259,22193600000
G,2600,259,22193600000
G,2600,259,22194900000
G,2700,260,28286700000
G,2700,260,28287700000
G,2700,260,28286400000
G,2700,260,28284000000
G,2700,260,28280900000
G,2700,260,28292100000
G,2700,260,28285000000
G,2700,260,28288800000
G,2700,260,28284400000
G,2700,260,28284300000
G,2700,261,28282400000
G,2700,261,28283200000
G,2700,261,28275800000
G,2700,261,28275400000
G,2700,261,28277100000
G,2700,261,28291300000
G,2700,261,28302000000
G,2700,261,28283000000
G,2700,261,28297200000
G,2700,261,28280200000
G,2700,262,28292800000
G,2700,262,28281600000
G,2700,262,28291900000
G,2700,262,28284100000
G,2700,262,28293600000
G,2700,262,28276400000
G,2700,262,28298400000
G,2700,262,28285200000
G,2700,262,28292800000
G,2700,262,28272000000
G,2700,263,28286900000
G,2700,263,28265400000
G,2700,263,28290000000
G,2700,263,28279800000
G,2700,263,28292700000
G,2700,263,28274400000
G,2700,263,28291800000
G,2700,263,28272500000
G,2700,263,28290600000
G,2700,263,28299100000
G,2700,264,28287200000
G,2700,264,28281300000
G,2700,264,28283800000
G,2700,264,28293300000
G,2700,264,28295300000
G,2700,264,28288900000
G,2700,264,28289000000
G,2700,264,28271800000
G,2700,264,28288400000
G,2700,264,28275100000
G,2700,265,28283700000
G,2700,265,28281500000
G,2700,265,28287900000
G,2700,265,28274400000
G,2700,265,28288700000
G,2700,265,28277400000
G,2700,265,28278800000
G,2700,265,28273400000
G,2700,265,28290500000
G,2700,265,28274200000
G,2700,266,28279600000
G,2700,266,28279500000
G,2700,266,28274200000
G,2700,266,28293000000
G,2700,266,28280300000
G,2700,266,28282300000
G,2700,266,28279200000
G,2700,266,28278300000
G,2700,266,28287800000
G,2700,266,28296400000
G,2700,267,28279800000
G,2700,267,28286800000
G,2700,267,28297600000
G,2700,267,28288600000
G,2700,267,28299900000
G,2700,267,28292800000
G,2700,267,28299300000
G,2700,267,28287600000
G,2700,267,28297500000
G,2700,267,28286900000
G,2700,268,28289800000
G,2700,268,28284600000
G,2700,268,28290900000
G,2700,268,28275400000
G,2700,268,28288900000
G,2700,268,28269600000
G,2700,268,28291900000
G,2700,268,28267100000
G,2700,268,28288400000
G,2700,268,28269700000
G,2700,269,28279800000
G,2700,269,28276600000
G,2700,269,28275200000
G,2700,269,28272400000
G,2700,269,28277300000
G,2700,269,28272000000
G,2700,269,28275700000
G,2700,269,28274700000
G,2700,269,28275400000
G,2700,269,28290800000
G,2800,270,38551400000
G,2800,270,38532000000
G,2800,270,38559100000
G,2800,270,38526800000
G,2800,270,38540700000
G,2800,270,38555600000
G,2800,270,38524200000
G,2800,270,38535500000
G,2800,270,38518300000
G,2800,270,38551400000
G,2800,271,38523900000
G,2800,271,38514600000
G,2800,271,38580900000
G,2800,271,38546700000
G,2800,271,38580800000
G,2800,271,38554700000
G,2800,271,38575000000
G,2800,271,38602100000
G,2800,271,38554900000
G,2800,271,38576300000
G,2800,272,38561700000
G,2800,272,38576000000
G,2800,272,38542400000
G,2800,272,38569600000
G,2800,272,38545000000
G,2800,272,38604100000
G,2800,272,38551400000
G,2800,272,38563700000
G,2800,272,38574800000
G,2800,272,38592100000
G,2800,273,38550400000
G,2800,273,38635000000
G,2800,273,38557600000
G,2800,273,38575600000
G,2800,273,38517400000
G,2800,273,38613500000
G,2800,273,38531300000
G,2800,273,38583200000
G,2800,273,38522600000
G,2800,273,38568900000
G,2800,274,38525600000
G,2800,274,38538400000
G,2800,274,38520300000
G,2800,274,38501900000
G,2800,274,38531400000
G,2800,274,38552500000
G,2800,274,38527000000
G,2800,274,38526900000
G,2800,274,38542700000
G,2800,274,38555000000
G,2800,275,38541700000
G,2800,275,38523900000
G,2800,275,38527000000
G,2800,275,38576300000
G,2800,275,38563900000
G,2800,275,38541200000
G,2800,275,38518600000
G,2800,275,38563100000
G,2800,275,38530100000
G,2800,275,38533000000
G,2800,276,38537000000
G,2800,276,38552000000
G,2800,276,38527800000
G,2800,276,38563200000
G,2800,276,38533500000
G,2800,276,38555300000
G,2800,276,38526900000
G,2800,276,38553400000
G,2800,276,38521800000
G,2800,276,38554300000
G,2800,277,38525800000
G,2800,277,38553400000
G,2800,277,38531600000
G,2800,277,38525000000
G,2800,277,38537600000
G,2800,277,38534300000
G,2800,277,38529700000
G,2800,277,38554000000
G,2800,277,38571900000
G,2800,277,38535500000
G,2800,278,38532100000
G,2800,278,38520700000
G,2800,278,38527300000
G,2800,278,38538100000
G,2800,278,38536700000
G,2800,278,38557200000
G,2800,278,38580200000
G,2800,278,38540300000
G,2800,278,38558600000
G,2800,278,38555900000
G,2800,279,38532000000
G,2800,279,38543400000
G,2800,279,38535000000
G,2800,279,38522900000
G,2800,279,38534800000
G,2800,279,38540700000
G,2800,279,38534200000
G,2800,279,38505500000
G,2800,279,38541400000
G,2800,279,38554200000
G,2900,280,36259300000
G,2900,280,36249600000
G,2900,280,36266900000
G,2900,280,36223900000
G,2900,280,36280400000
G,2900,280,36225900000
G,2900,280,36285300000
G,2900,280,36242500000
G,2900,280,36284400000
G,2900,280,36209200000
G,2900,281,36223300000
G,2900,281,36239600000
G,2900,281,36238000000
G,2900,281,36236300000
G,2900,281,36285900000
G,2900,281,36230300000
G,2900,281,36215700000
G,2900,281,36263100000
G,2900,281,36242400000
G,2900,281,36250600000
G,2900,282,36262800000
G,2900,282,36270300000
G,2900,282,36228100000
G,2900,282,36223100000
G,2900,282,36229500000
G,2900,282,36262600000
G,2900,282,36243400000
G,2900,282,36252200000
G,2900,282,36265700000
G,2900,282,36237900000
G,2900,283,36268300000
G,2900,283,36265400000
G,2900,283,36239200000
G,2900,283,36257400000
G,2900,283,36283200000
G,2900,283,36245300000
G,2900,283,36280800000
G,2900,283,36221100000
G,2900,283,36291300000
G,2900,283,36239700000
G,2900,284,36304800000
G,2900,284,36256300000
G,2900,284,36271400000
G,2900,284,36232900000
G,2900,284,36235000000
G,2900,284,36259000000
G,2900,284,36312600000
G,2900,284,36210800000
G,2900,284,36304500000
G,2900,284,36239000000
G,2900,285,36442400000
G,2900,285,36393400000
G,2900,285,36272400000
G,2900,285,36222000000
G,2900,285,36241000000
G,2900,285,36238800000
G,2900,285,36236400000
G,2900,285,36236400000
G,2900,285,36259200000
G,2900,285,36231100000
G,2900,286,36288000000
G,2900,286,36207900000
G,2900,286,36262900000
G,2900,286,36228300000
G,2900,286,36251500000
G,2900,286,36236000000
G,2900,286,36233200000
G,2900,286,36231500000
G,2900,286,36261200000
G,2900,286,36218100000
G,2900,287,36233600000
G,2900,287,36219900000
G,2900,287,36279200000
G,2900,287,36185700000
G,2900,287,36288300000
G,2900,287,36213900000
G,2900,287,36287200000
G,2900,287,36238600000
G,2900,287,36301600000
G,2900,287,36227800000
G,2900,288,36288100000
G,2900,288,36228300000
G,2900,288,36293800000
G,2900,288,36256900000
G,2900,288,36275000000
G,2900,288,36269500000
G,2900,288,36286600000
G,2900,288,36223800000
G,2900,288,36276000000
G,2900,288,36244700000
G,2900,289,36284500000
G,2900,289,36227100000
G,2900,289,36242000000
G,2900,289,36223500000
G,2900,289,36245400000
G,2900,289,36227700000
G,2900,289,36289500000
G,2900,289,36232600000
G,2900,289,36229000000
G,2900,289,36244900000
G,3000,290,36455700000
G,3000,290,36442500000
G,3000,290,36460300000
G,3000,290,36446100000
G,3000,290,36449600000
G,3000,290,36461700000
G,3000,290,36468800000
G,3000,290,36475600000
G,3000,290,36460000000
G,3000,290,36455400000
G,3000,291,36454500000
G,3000,291,36460900000
G,3000,291,36458000000
G,3000,291,36451100000
G,3000,291,36456600000
G,3000,291,36473300000
G,3000,291,36448500000
G,3000,291,36457500000
G,3000,291,36458800000
G,3000,291,36477300000
G,3000,292,36461500000
G,3000,292,36452700000
G,3000,292,36449300000
G,3000,292,36467600000
G,3000,292,36449900000
G,3000,292,36459200000
G,3000,292,36449500000
G,3000,292,36457000000
G,3000,292,36456100000
G,3000,292,36449600000
G,3000,293,36888900000
G,3000,293,36865000000
G,3000,293,37039400000
G,3000,293,36465300000
G,3000,293,36500100000
G,3000,293,36459100000
G,3000,293,36467200000
G,3000,293,36463500000
G,3000,293,36451700000
G,3000,293,36462300000
G,3000,294,36460700000
G,3000,294,36511200000
G,3000,294,36584400000
G,3000,294,36592800000
G,3000,294,36585500000
G,3000,294,36601100000
G,3000,294,36593100000
G,3000,294,36512900000
G,3000,294,36472800000
G,3000,294,36450400000
G,3000,295,36453900000
G,3000,295,36463700000
G,3000,295,36451300000
G,3000,295,36453100000
G,3000,295,36454500000
G,3000,295,36440200000
G,3000,295,36449200000
G,3000,295,36453700000
G,3000,295,36485200000
G,3000,295,36433100000
G,3000,296,36440300000
G,3000,296,36439700000
G,3000,296,36449400000
G,3000,296,36441700000
G,3000,296,36470900000
G,3000,296,36459500000
G,3000,296,36443000000
G,3000,296,36447900000
G,3000,296,36456300000
G,3000,296,36455700000
G,3000,297,36438200000
G,3000,297,36460800000
G,3000,297,36463900000
G,3000,297,36469500000
G,3000,297,36438200000
G,3000,297,36450600000
G,3000,297,36450600000
G,3000,297,36464500000
G,3000,297,36458500000
G,3000,297,36459900000
G,3000,298,36443800000
G,3000,298,36452700000
G,3000,298,36443100000
G,3000,298,36453100000
G,3000,298,36439900000
G,3000,298,36442400000
G,3000,298,36447100000
G,3000,298,36457900000
G,3000,298,36435700000
G,3000,298,36453700000
G,3000,299,36467100000
G,3000,299,36449300000
G,3000,299,36433700000
G,3000,299,36465600000
G,3000,299,36455600000
G,3000,299,36497200000
G,3000,299,36447300000
G,3000,299,36444200000
G,3000,299,36439900000
G,3000,299,36439700000
G,3100,300,45193900000
G,3100,300,45231700000
G,3100,300,45190400000
G,3100,300,45201700000
G,3100,300,45162200000
G,3100,300,45179600000
G,3100,300,45193200000
G,3100,300,45229800000
G,3100,300,45195800000
G,3100,300,45198100000
G,3100,301,45176100000
G,3100,301,45212200000
G,3100,301,45170200000
G,3100,301,45221600000
G,3100,301,45185200000
G,3100,301,45170900000
G,3100,301,45232800000
G,3100,301,45202000000
G,3100,301,45175700000
G,3100,301,45212100000
G,3100,302,45189800000
G,3100,302,45202100000
G,3100,302,45187000000
G,3100,302,45229800000
G,3100,302,45214500000
G,3100,302,45223300000
G,3100,302,45186200000
G,3100,302,45195400000
G,3100,302,45211500000
G,3100,302,45192300000
G,3100,303,45200000000
G,3100,303,45243800000
G,3100,303,45215100000
G,3100,303,45222400000
G,3100,303,45196900000
G,3100,303,45227700000
G,3100,303,45185600000
G,3100,303,45210000000
G,3100,303,45279800000
G,3100,303,45190600000
G,3100,304,45159400000
G,3100,304,45218600000
G,3100,304,45188900000
G,3100,304,45179700000
G,3100,304,45284600000
G,3100,304,45220600000
G,3100,304,45251800000
G,3100,304,45217200000
G,3100,304,45205200000
G,3100,304,45254000000
G,3100,305,45222000000
G,3100,305,45219500000
G,3100,305,45183900000
G,3100,305,45191500000
G,3100,305,45195400000
G,3100,305,45203500000
G,3100,305,45214300000
G,3100,305,45219200000
G,3100,305,45182300000
G,3100,305,45196500000
G,3100,306,45204500000
G,3100,306,45245900000
G,3100,306,45206900000
G,3100,306,45266800000
G,3100,306,45202000000
G,3100,306,45259900000
G,3100,306,45218900000
G,3100,306,45211100000
G,3100,306,45195400000
G,3100,306,45198500000
G,3100,307,45206600000
G,3100,307,45250400000
G,3100,307,45215600000
G,3100,307,45217800000
G,3100,307,45203000000
G,3100,307,45224100000
G,3100,307,45192500000
G,3100,307,45189700000
G,3100,307,45209000000
G,3100,307,45251300000
G,3100,308,45221500000
G,3100,308,45217900000
G,3100,308,45201600000
G,3100,308,45227400000
G,3100,308,45215100000
G,3100,308,45194900000
G,3100,308,45196900000
G,3100,308,45247300000
G,3100,308,45196300000
G,3100,308,45247000000
G,3100,309,45222900000
G,3100,309,45222700000
G,3100,309,45181500000
G,3100,309,45188400000
G,3100,309,45210200000
G,3100,309,45253500000
G,3100,309,45202900000
G,3100,309,45227700000
G,3100,309,45217000000
G,3100,309,45225900000
